Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (high resolution) daily sum [sfc],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd]
2014,3,4,0,0,44.87,65.08,1000.95,1.7,0.5,89.75,19.71,53.21,84.46,102.7,3.66,265.31,51.22,38.89,85,46,1007.8,994.7,100,11.1,100,0,100,0,100,1,7.41,0.81
2014,3,5,0,0,46.35,67.08,1016.18,0.1,0.5,41.79,5.83,5.08,38.17,465.56,5.27,231.55,53.47,41.18,86,43,1023.8,1008.3,100,0,33,0,34,0,100,0,10.75,1.79
2014,3,6,0,0,43.83,66.79,1026.67,0,0,28.17,0,0,28.17,502.46,5,159.63,56.08,34.25,93,32,1029.2,1024.3,100,0,0,0,0,0,100,0,12.97,0.67
2014,3,7,0,0,45.74,63.04,1027.12,0,0,0.92,2.21,0.29,0,685.87,2.68,237.16,57.51,34.57,87,42,1028.3,1025.5,7,0,14,0,7,0,0,0,6.14,0.22
2014,3,8,0,0,50.35,56.33,1029.88,0,0,4.67,1.58,0,4.67,689.6,7.82,110.44,62.24,39.81,82,29,1031.8,1028,100,0,20,0,0,0,100,0,14.32,1.8
2014,3,9,0,0,49.73,52.75,1029.2,0,0,0,0,0,0,693.03,4.85,201.83,61.03,38.8,66,34,1031.4,1026.8,0,0,0,0,0,0,0,0,9.75,1.3
2014,3,10,0,0,49.38,59.54,1023.66,0,0,0.64,2.12,0,0,690.11,5.42,176.42,59.95,38.57,71,46,1027.2,1020.3,3.3,0,11,0,0,0,0,0,8.85,1.34
2014,3,11,0,0,48.6,52.25,1025.35,0,0,11.45,10.75,9.92,0,541.32,5.41,169.58,64.65,38.43,74,17,1028.6,1023,100,0,42,0,100,0,0,0,13.3,1.2
2014,3,12,0,0,49.05,55.54,1029.43,0,0,0,0,0,0,703.34,3.3,250.42,60.69,37.15,78,40,1032.3,1027.7,0,0,0,0,0,0,0,0,5.81,0.5
2014,3,13,0,0,53.87,55.67,1027.9,0,0,0,0,0,0,706.79,3,214.29,64.38,44.71,69,41,1029.5,1026.2,0,0,0,0,0,0,0,0,5.32,1.14
2014,3,14,0,0,56.14,53.25,1026.06,0,0,9.58,0,0,9.58,704.91,3.51,230.38,65.44,48.04,71,35,1028.9,1022.8,100,0,0,0,0,0,100,0,6.11,1.2
2014,3,15,0,0,51.76,62.54,1023.1,0.1,0.1,67.32,47.17,33.71,47.75,139.15,10.15,263.56,58.51,43.39,76,51,1025,1021.5,100,0,100,0,100,0,100,0,18.39,4.18
2014,3,16,0,0,53.44,65.71,1023,0.1,0.1,54.33,5.88,0.08,54.33,324.3,11.33,264.2,61.9,47.43,80,51,1024.7,1021.9,100,0,51,0,2,0,100,0,17.93,6.71
2014,3,17,0,0,53.76,63,1022.58,0,0,0.48,1.58,0,0,713.33,5.91,239.2,65.82,40.21,83,37,1024.5,1020,4.5,0,15,0,0,0,0,0,10.66,0.67
2014,3,18,0,0,56.97,47.42,1018.48,0,0,26.55,20.25,22.62,4.96,498.65,6.49,224.59,68.52,48.25,70,34,1021.6,1015.6,100,0,36,0,100,0,100,0,13.95,0.45
2014,3,19,0,0,52.46,61.88,1026.1,0,0,14.34,5.17,0,12.92,709.45,6.8,247.83,59.23,44.13,87,40,1028.2,1021.4,100,0,15,0,0,0,100,0,11.13,3.12
2014,3,20,0,0,54.77,51.08,1020.38,0,0,0.88,2.92,0,0,724.49,5.07,150.14,69.6,42.67,77,26,1025.2,1015.7,4.2,0,14,0,0,0,0,0,10.76,0
2014,3,21,0,0,58.89,53.17,1013.68,0.2,0,34.4,21.21,32.08,26.67,561.95,8.8,187.96,70.72,45.21,81,28,1017.8,1010.8,100,0,100,0,100,0,100,0,15.53,3.12
2014,3,22,0,0,50.97,65.88,1008.17,7.6,12.9,99.67,62.42,98.96,95.25,0,9.44,245.42,57.79,44.92,78,53,1010.7,1006.3,100,92,100,0,100,83,100,0,18.07,4.44
2014,3,23,0,0,44.17,62.67,1009.41,2.2,1.9,99.42,0,87.62,52.21,0,10.09,286.77,48.27,39.85,83,43,1011.5,1007.1,100,91,0,0,100,0,100,0,13.11,6.52
2014,3,24,0,0,41.34,65.62,1013.31,3.2,2.4,58.75,0,8.33,58.75,255.25,8.06,274.48,46.22,37.87,87,50,1015.1,1011.8,100,0,0,0,67,0,100,0,11.72,3.8
2014,3,25,0,0,42.96,51.04,1007.97,0,0,32.76,25.12,28.88,15,440.38,7.42,106.4,52.5,32.43,80,27,1013,1004.6,100,0,100,0,100,0,96,0,11.13,2.42
2014,3,26,0,0,43.04,56.46,1009.2,0,0,49.58,5.21,39.96,44.92,258.64,4.39,253.31,52.75,32.86,73,36,1011.1,1007.6,100,0,15,0,100,0,100,0,7.02,0.71
2014,3,27,0,0,48.41,55.25,1009.39,0,0,50.83,33.79,50.83,4.21,481.74,4.23,280.74,57.49,38.97,68,40,1011.2,1007.9,100,2,100,4,100,2,100,0,7.57,1.27
2014,3,28,0,0,52.88,51.46,1014.45,0,0,16.82,8.88,15.67,0,742.94,3.71,130.59,63.9,41.05,71,31,1017.9,1010.6,100,0,60,0,100,0,0,0,7.38,1
2014,3,29,0,0,54.35,46.88,1018.56,0,0,23.78,19.54,22.46,0,534.87,6.12,109.21,67.1,42.62,71,30,1021.2,1016,100,0,100,0,100,0,0,0,8.07,1.84
2014,3,30,0,0,56.94,47.54,1016.6,0,0,8.15,18.75,3.96,0,679.44,4.72,177.59,71.13,42.67,66,27,1019.3,1013.6,47,0,48,0,47,0,0,0,8.23,1.34
2014,3,31,0,0,60.67,48.38,1015.08,0,0,30.43,35.79,27.58,0,604.55,3.62,256,69.8,50.76,69,32,1017.4,1013.2,100,2.4,100,8,100,0,0,0,8.69,0.71
2014,4,1,0,0,61.68,50.75,1012.46,0,0,48.22,44.46,36.46,13.38,440.29,4.44,249.17,70.3,51.4,68,35,1014.6,1010.1,100,2.1,100,7,100,0,100,0,7.33,3.14
2014,4,2,0,0,63.33,48.54,1008.42,0,0,33.78,41.75,30.29,0,558.54,6.21,143.57,74.34,54.45,66,21,1012.1,1004.8,100,0,100,0,100,0,0,0,9.93,2.98
2014,4,3,0,0,64.36,45.79,1003.83,0,0,72.54,56.5,71.92,19.92,283.7,9.37,133.27,75.92,54.97,71,24,1006.4,1001.4,100,5.1,100,5,100,0,100,0,16.06,3.33
2014,4,4,0,0,61.98,44.79,1005.94,0.8,0,49.32,39.46,41.54,16.46,408.73,3.97,218.6,70.84,51.48,66,33,1007.7,1004.4,100,3,100,0,100,0,100,0,7.26,1
2014,4,5,0,0,59.6,69.54,1012.92,1.3,2.1,84.17,2.38,37.08,80.38,168.51,7.5,271.56,63.91,55.53,83,57,1017.2,1008.4,100,3,11,0,100,0,100,3,11.81,0.22
2014,4,6,0,0,61.38,59.96,1018.15,0,0,27.86,0.38,0,27.75,751.21,1.61,171.08,68.65,54.79,78,42,1019.6,1017.2,100,0,9,0,0,0,100,0,3.85,0.22
2014,4,7,0,0,63.8,54.54,1016.79,0,0,26.8,39.79,22.67,0,446.94,5.25,152.21,75.58,51.26,82,29,1019.8,1013.4,100,0,100,0,100,0,0,0,8.52,1.57
2014,4,8,0,0,57.26,59.12,1020.62,2.6,3,80.93,44.62,58.92,45.46,40.85,11.92,269.88,63.41,48.27,76,47,1025.9,1015.2,100,1.8,100,0,100,0,100,0,16.96,5.37
2014,4,9,0,0,52.1,48.42,1025.98,0,0,23.72,7.08,0.75,22.67,646.5,3.24,254.83,60.35,43.45,70,25,1027.8,1024,100,0,21,0,7,0,100,0,6.32,0.22
2014,4,10,0,0,56.03,45.5,1021.33,0,0,2.79,9.29,0.12,0,774.71,3.97,168.21,67.35,42.98,59,32,1024.8,1017.6,9.6,0,32,0,2,0,0,0,6.71,0.92
2014,4,11,0,0,60.63,53.12,1015.65,0,0,6.43,8.62,5.17,0,728.14,5.99,177.79,72.07,48.45,74,34,1019,1012.6,52,0,35,0,52,0,0,0,9.02,0.95
2014,4,12,0,0,60.58,56,1015.66,0,0,29.23,33.75,16.5,13.96,652.58,5.51,283.38,70.09,50.13,78,35,1017.1,1014.4,100,0,100,0,100,0,100,0,10.76,1.3
2014,4,13,0,0,59.51,51.21,1019.13,0,0,28.33,12.67,23.46,22.46,731.33,6.24,290.15,66.61,52.48,68,32,1020.7,1017.4,100,0,100,0,100,0,100,0,9.52,3.54
2014,4,14,0,0,54.39,52.08,1019.68,0,0,37.29,0,0,37.29,430.86,10.05,285.23,61.23,47.32,69,34,1022.3,1018.2,100,0,0,0,0,0,100,0,18.01,3.67
2014,4,15,0,0,46.17,52,1024.58,0,0,2.08,0,0,2.08,787.77,7.61,192.78,53.73,37.78,78,29,1026.2,1023.2,10,0,0,0,0,0,10,0,13.29,3.04
2014,4,16,0,0,48.61,44.38,1026.29,0,0,0.42,0,0,0.42,816.61,8.83,100.69,59.38,38.07,63,25,1027.5,1025,10,0,0,0,0,0,10,0,14.9,2.11
2014,4,17,0,0,51.3,43.92,1022.1,0,0,6.9,8.17,6.29,0,776.84,6.21,154.42,63.41,37.44,68,20,1027.7,1016.7,46,0,41,0,46,0,0,0,13.87,2.62
2014,4,18,0,0,48.85,54.54,1013.29,5.5,4,84.54,20.5,46.42,69.88,61.28,7.71,153.3,54.88,43.2,72,43,1016.8,1009.7,100,0,100,0,100,0,100,0,18.12,2.86
2014,4,19,0,0,50.41,60.21,1008.3,0,3.3,52.75,0,25.29,48.42,346.48,7.59,126.85,64.56,38.93,75,41,1012.7,1004.3,100,0,0,0,100,0,100,0,14.55,1.12
2014,4,20,0,0,56.75,53.08,1004.11,0.4,0,27.62,38.21,23.62,1.08,738.24,4.41,179.21,66.72,43.27,70,38,1006.2,1002.2,100,0,100,0,100,0,24,0,8.46,1.91
2014,4,21,0,0,55.85,65.25,1004.72,1.7,2.2,93.5,36.12,88.96,80.58,21.06,6.35,246.05,64.42,50.18,80,47,1006.5,1003,100,43,100,0,100,0,100,16,11.86,1.34
2014,4,22,0,0,59.93,55.29,1010.94,0.1,0.4,29.74,6.5,6.38,27.79,700.97,2.19,189.58,68.36,50.7,76,38,1015.4,1007,100,0,27,0,59,0,100,0,4.61,0.22
2014,4,23,0,0,61.86,53.58,1017.02,1.1,0.9,26.4,8.17,15.04,18.38,704.97,3.34,229.74,70.14,52.93,69,39,1018.1,1015.3,100,0,28,0,75,0,100,0,6.06,0.5
2014,4,24,0,0,64.57,50.58,1015.21,1,0,46.09,23.38,32.25,14.83,623.29,5.03,131.31,73.69,55.9,68,31,1018.5,1010.6,100,0,100,0,100,0,100,0,10.6,1.58
2014,4,25,0,0,60.25,62.58,1010.82,0,0.9,67.68,47.83,51.12,29.88,211.64,10.52,230.2,69.75,52.54,79,43,1013.6,1009.7,100,0.9,100,0,100,0,100,0,15.21,0.5
2014,4,26,0,0,59.47,65.08,1011.23,4.1,4.2,82.46,38.08,34.62,69.79,245.68,6.15,266.04,68.61,51.55,80,45,1013.8,1007.7,100,2,100,0,100,0,100,0,11.26,0.71
2014,4,27,0,0,55.52,61.29,1008.31,6.7,12.2,93.79,85.92,93.79,75.96,87.45,8.96,277.97,62.31,49.89,85,34,1009.2,1007,100,16,100,10,100,16,100,0,13.87,5.15
2014,4,28,0,0,52.06,73.29,1010.4,11.9,7.8,100,51.54,99.88,100,0,7.05,253.24,56.03,48.47,85,61,1012.6,1009,100,100,100,11,100,98,100,100,11.2,2.55
2014,4,29,0,0,54.42,69.12,1011.8,6.2,2.4,97.62,22.46,48.08,77.25,12.13,5.2,202.4,62.58,47.84,85,48,1013.4,1009.4,100,78,100,0,100,0,100,0,10.58,0.22
2014,4,30,0,0,55.47,69.67,1010.13,10.3,3.1,96.46,31.33,71.75,83.96,43.4,6.8,243.28,63.16,48.99,88,49,1013,1008.3,100,26,100,0,100,0,100,0,11.14,1.7
2014,5,1,0,0,55.17,75.42,1012.25,9.3,8.2,99.17,39.12,74.62,96.25,8.94,6.38,245.8,59.97,52.02,83,64,1013.8,1011,100,80,100,0,100,0,100,10,9.21,3.13
2014,5,2,0,0,54.32,75.29,1011.88,5.8,5.9,94.75,37.92,70.33,93.25,61.91,7.61,270.1,59.56,49.5,89,63,1015.4,1009.7,100,46,100,0,100,0,100,46,12.75,3.61
2014,5,3,0,0,52.23,63.29,1018.08,0,0,77.04,0,21.92,76.5,283.99,11.06,159.35,58.48,46.9,82,42,1020.8,1016.2,100,2,0,0,80,0,100,2,15.66,2.21
2014,5,4,0,0,52.09,49.12,1020.05,0,0,16.6,0.88,0,16.33,759.43,3.96,111.23,63.41,39.76,69,32,1022,1017.6,100,0,15,0,0,0,100,0,7.71,0.67
2014,5,5,0,0,58.24,42.67,1016.45,0,0,13.41,23.33,10.29,0,857.48,5.24,107.42,71.67,42.91,64,21,1019.1,1013.3,100,0,100,0,100,0,0,0,9.99,2.83
2014,5,6,0,0,62.27,47.29,1014.23,0.4,0,67.3,56.67,64.25,29.5,195.92,7.97,209.26,72.99,49.89,67,32,1015.5,1013.3,100,0,100,0,100,0,100,0,17.82,0.89
2014,5,7,0,0,60.1,55.5,1015.92,8,4.6,77.04,5.38,55,73.21,266.81,12.65,256.31,63.45,56.79,68,44,1018.5,1012.9,100,0,100,0,100,0,100,0,17.24,5.52
2014,5,8,0,0,61.4,55.38,1017.88,0.1,0.3,65.5,40.58,50.29,41.21,278.97,9.49,257.79,70.11,51.67,83,34,1020.2,1015.3,100,0,100,0,100,0,100,0,14.56,3.67
2014,5,9,0,0,62.27,65.54,1017.42,4.9,8.4,65.24,30.12,55.79,63.29,251.83,12.97,259.13,68.41,56.77,81,50,1020.1,1015.2,100,0,100,0,100,0,100,0,17.69,8.91
2014,5,10,0,0,61.95,59.25,1014.96,1.6,1.1,54.04,40.79,51.5,27.62,390.97,9.54,236.03,70.43,49.75,80,37,1020.2,1009.4,100,0,100,0,100,0,100,0,16.68,2.24
2014,5,11,0,0,55.26,64.46,1011.97,2.5,4.1,80.21,5.42,70.96,56.25,204.6,15.63,268.58,60.15,49.08,83,43,1015.2,1010.3,100,10,38,0,100,0,100,0,20.81,11.18
2014,5,12,0,0,50.94,63.12,1015.86,3.7,2.2,76.67,8,57.33,72.54,308.94,13.71,261.61,56.7,46.54,78,46,1017.1,1014.6,100,5,100,0,100,0,100,0,18.43,6.61
2014,5,13,0,0,49.73,70.33,1018.97,6.2,4.5,77.96,0,25.92,75.33,193.73,11.54,268.72,53.85,46.63,80,57,1024.1,1016,100,0,0,0,100,0,100,0,16.66,7.23
2014,5,14,0,0,51.23,66,1027.45,2.8,4.3,70.33,0,23.62,66.75,338.3,9.17,308.15,57.29,46.53,86,48,1029.6,1024.1,100,0,0,0,100,0,100,0,12.4,4.59
2014,5,15,0,0,51.07,60.62,1029.58,0.2,0.2,54.96,1.29,0,54.75,340.55,10.3,141.06,57.54,44.37,82,43,1031.4,1028.6,100,0,11,0,0,0,100,0,17.2,2.11
2014,5,16,0,0,56.66,47.83,1025.53,0,0.5,42.22,6.79,0,41.29,592.07,7.62,102.3,67.8,45.68,69,25,1031.2,1021.5,100,0,26,0,0,0,100,0,15.03,0
2014,5,17,0,0,56.71,69.42,1019.48,0,0,91.74,1.04,9.79,91.67,0,7.21,53.91,62.85,48.2,93,56,1023,1017.5,100,0,14,0,100,0,100,0,11.86,2.61
2014,5,18,0,0,60.05,69.04,1013.89,0,0,21.37,5.75,3.58,19.46,741.61,2.51,83.24,71.08,44.92,100,47,1018.3,1009.9,100,0,82,0,27,0,100,0,4.32,0.63
2014,5,19,0,0,64.39,66.21,1009.6,0,0.2,31.67,0,22.88,24.71,512.65,2.16,111.32,73.83,52.83,94,46,1010.7,1007.6,100,0,0,0,100,0,100,0,3.39,0
2014,5,20,0,0,64,62.83,1013.11,0,0,21.76,35,20.04,0,719.81,3.15,111.13,77.07,42.71,86,43,1014.8,1010.8,100,0,100,0,100,0,0,0,4.03,2.41
2014,5,21,0,0,68.99,67.08,1011.97,0,0,41.5,33.04,38.83,1.12,523.15,5.47,109.91,80.15,55.49,95,44,1015.9,1008.2,100,0,100,0,100,0,9,0,11.07,0.81
2014,5,22,0,0,65.06,77.21,1009.64,3.5,4.3,33.81,17.38,32.38,30.08,672.53,5.3,167.31,79.29,50.18,96,48,1012.4,1006.9,100,0,100,0,100,0,100,0,12.66,0.45
2014,5,23,0,0,61.06,78.38,1011.45,14,15.2,60.62,11.71,60.29,54.46,419.84,2.43,182.21,70.75,54.57,98,50,1014.5,1008.8,100,0,100,0,100,0,100,0,4.72,0.95
2014,5,24,0,0,60.9,68.88,1016.06,0,4.7,77.34,13.08,28.88,77,211.91,4.87,228.54,68.09,52.59,96,48,1018.5,1011.1,100,2.1,100,0,100,0,100,0,11.67,0.22
2014,5,25,0,0,63.07,72.21,1017.45,1.3,0.2,58.07,51.12,56.96,18.38,319.09,4.86,109.07,72.21,48.65,99,52,1020.4,1015.1,100,0.3,100,0,100,0,68,0,10.85,1.34
2014,5,26,0,0,61.59,84.92,1014.45,4.6,4,99.96,100,96.58,84.71,0,4.87,264.1,65.05,57.99,98,66,1016,1012.7,100,99,100,100,100,50,100,4,9.18,2.5
2014,5,27,0,0,56.84,90.92,1014.65,9.2,1.3,100,46.21,54.62,100,0,8.69,263.55,58.71,55.08,95,82,1015.8,1013,100,100,100,0,100,0,100,100,12.4,5.48
2014,5,28,0,0,58.57,75.79,1014.47,0,0,83,0,0,83,151.91,4.67,269.55,64.45,53.13,94,59,1016,1012.3,100,10,0,0,0,0,100,10,6.14,2.98
2014,5,29,0,0,60.32,71.62,1015.56,0.2,1.7,81.71,3.96,0.38,81.71,124.47,4.07,293.9,67.51,55.2,90,56,1017.2,1014.2,100,24,22,0,3,0,100,24,7.28,1.8
2014,5,30,0,0,59.72,77.21,1018.19,5.8,2.5,97,13.88,14.38,97,26.81,4.28,184.41,65.26,55.04,96,59,1019.5,1017.4,100,83,42,0,66,0,100,83,6.15,2.8
2014,5,31,0,0,59.67,70.46,1019.76,0,0.1,81.92,5.62,1.75,81.17,257.87,5.96,50.45,67.93,51.76,94,50,1021,1018.2,100,3,42,0,24,0,100,3,11,2.47
2014,6,1,0,0,62.48,62.92,1018.9,0.5,1.1,54.05,23.62,23.12,53.17,439.97,3.78,293.48,71.42,54.01,93,33,1020.7,1017.1,100,0,100,0,100,0,100,0,7,1.5
2014,6,2,0,0,62.43,55.96,1017.24,1.2,0.3,62.71,6.21,6.54,61.88,337.9,5.66,317.97,68.85,56.1,73,42,1018.4,1016.3,100,0,28,0,25,0,100,0,9.52,2.24
2014,6,3,0,0,63.04,57.46,1015.03,0.3,0.2,56.94,19.5,17.25,46.62,296.81,2.49,273.57,70.97,55.13,78,39,1017.3,1012.9,100,0,98,0,78,0,100,0,4.34,0.89
2014,6,4,0,0,61.18,65.5,1010.68,9.9,7.4,88.77,49.54,73.04,62.33,7.02,7.95,185.18,68.67,55.15,81,49,1014.5,1007.7,100,5,100,0,100,0,100,0,15.34,3.01
2014,6,5,0,0,60.93,52.04,1015.42,0,0,28.67,5.92,9.21,24.17,630.43,6,237.17,70.29,51.08,73,35,1016.8,1014.3,100,0,40,0,68,0,100,0,9.39,2
2014,6,6,0,0,69.45,50.58,1015.32,0,0,30.03,14.62,28.17,0,511.18,6.84,108.81,82.89,52.21,71,31,1017.1,1013.5,100,0,100,0,100,0,0,0,10.82,3.49
2014,6,7,0,0,76.97,43.5,1015.82,0,0,13.67,7.5,12.29,0,761.34,6.28,128.18,89.15,65.52,71,26,1017.2,1014.4,100,0,52,0,100,0,0,0,10.36,3.01
2014,6,8,0,0,79.81,44.67,1017.61,0,0,0,0,0,0,955.21,5.47,117.45,90.7,65.7,62,28,1018.7,1016,0,0,0,0,0,0,0,0,8.42,3.54
2014,6,9,0,0,81.85,38.17,1016.77,0,0,21.67,3.71,21.67,0,669.64,5.24,131.94,96.12,70.3,62,19,1018.6,1014.6,100,0,42,0,100,0,0,0,11.74,2.06
2014,6,10,0,0,80.45,41.75,1016.69,9.1,10.2,13.24,15.54,10.17,9.58,898.96,5.7,167.43,92.07,65.57,65,29,1018.6,1015.5,100,0,100,0,100,0,100,0,10.43,0.81
2014,6,11,0,0,76.42,61.08,1021.31,0.4,0.8,22.62,0,2.92,22.21,689.53,6.79,250.14,87.62,64.96,85,38,1022.8,1019.2,100,0,0,0,10,0,100,0,14.55,0.32
2014,6,12,0,0,74.54,61.96,1022.2,1,0.2,37.46,2.38,1.25,37.46,585.35,7.2,212.55,84.58,62.17,90,44,1024.5,1020,100,0,12,0,10,0,100,0,12.16,2.2
2014,6,13,0,0,71.48,58,1018.58,0,0,9.09,8.25,3.83,4.38,907.96,7.05,263.55,80.91,61.23,86,39,1020.8,1016.2,52,0,41,0,52,0,36,0,11.67,0.92
2014,6,14,0,0,65.81,57.17,1015.65,0.4,0,38.9,5.79,24.04,19.12,637.09,8.49,137.11,73.96,55.27,80,40,1017.9,1013.8,100,0,61,0,100,0,100,0,15.43,1.41
2014,6,15,0,0,64.23,53.83,1016.26,0,0,64.83,0.54,0,64.83,329.25,9.53,141.51,74.25,51.39,80,35,1017.7,1014.9,100,0,9,0,0,0,100,0,15.58,3.41
2014,6,16,0,0,64.24,53.58,1016.96,0,0,32.58,15.08,14.33,30.75,669.4,6.02,123.38,74.08,50.05,81,32,1018.7,1015.5,100,0,100,0,100,0,100,0,10.8,0.67
2014,6,17,0,0,63.56,59.79,1017.16,0.7,0.6,84.46,7.12,53.38,71.46,190.12,6.84,153.08,71.17,54.66,85,40,1018.8,1015.4,100,29,39,0,100,0,100,10,13.37,3.8
2014,6,18,0,0,66.3,54.92,1017.01,1.1,1.6,40.95,6.29,9.67,38,704.55,4.08,167.4,74.59,55.4,78,37,1017.8,1016,100,0,27,0,62,0,100,0,8.23,0
2014,6,19,0,0,67.01,53.79,1017.38,0.1,0.2,41.08,7.71,2.21,40.54,457.75,5.51,295.42,76.5,56.14,75,34,1018.9,1016.1,100,0,32,0,23,0,100,0,8.47,1.41
2014,6,20,0,0,65.41,55.75,1016.96,1.7,0,32.73,33,23.04,13.88,729.29,7.52,245.45,70.52,59.11,68,47,1018,1016.1,100,0,100,0,100,0,100,0,11.53,2.06
2014,6,21,0,0,65.21,55.08,1016.88,0,0,9.76,1.29,0,9.38,821.88,3.6,242.41,75.79,53.46,82,34,1018.9,1014.9,100,0,21,0,0,0,100,0,7.65,0
2014,6,22,0,0,69.58,49.54,1017.19,0,0,42.45,22.79,24.54,21.88,501.06,4.05,254.39,81.5,57.72,65,32,1018.2,1016,100,0,100,0,100,0,100,0,8.5,0.45
2014,6,23,0,0,68.77,58.5,1017.26,1.5,2.4,78.62,46.67,78.33,42.38,117.45,4.14,295.06,80.4,58.66,88,39,1019.5,1014.7,100,0,100,0,100,0,100,0,10.61,0.95
2014,6,24,0,0,66.97,67.79,1014.44,13.5,20.7,56.62,31.12,54.17,56.62,415.49,3.81,132.24,74.97,60.89,91,45,1017.6,1012,100,0,100,0,100,0,100,0,8.56,0.45
2014,6,25,0,0,65.63,57.12,1011.44,0,0.4,17.1,5.54,3.17,15.79,792.66,7.13,209.97,73.62,57.04,77,42,1014.2,1009.4,100,0,22,0,46,0,100,0,15.44,2.03
2014,6,26,0,0,65.27,48.08,1013.87,0,0,7.07,10.38,3.17,1.75,891.03,4.15,211.14,73.89,52.99,72,28,1015.1,1012.4,33,0,33,0,33,0,12,0,8.08,0.81
2014,6,27,0,0,69.28,45.08,1015.68,0.2,0.1,37.22,33.54,34.88,5.83,635.83,4.7,230.64,79.11,58.12,60,32,1017.5,1014.1,100,0,100,0,100,0,100,0,9.56,1.12
2014,6,28,0,0,70.39,60.54,1012.42,4.9,7.3,77.83,52.29,77.46,47.21,293.56,5.88,170.07,84.52,61.41,83,34,1016.4,1008.6,100,1.5,100,5,100,0,100,0,11.98,1.61
2014,6,29,0,0,62.31,66.92,1011.48,12.5,10.5,90,43.83,73.33,77.17,140.43,11.6,258.09,66.96,56.57,81,50,1015,1008.3,100,1,100,0,100,0,100,0,16.33,3.14
2014,6,30,0,0,60.46,62.21,1017.06,2.8,1.7,54.67,0.04,15.21,49.17,445.35,7.92,270.47,67.46,55.09,84,40,1018.3,1015,100,0,1,0,68,0,100,0,11.22,0.89
2014,7,1,0,0,65.48,51.58,1016.26,0,0,5.99,3.88,4.88,0,932.92,4.28,80.12,75.79,51.78,74,33,1018.1,1014.5,77,0,18,0,77,0,0,0,7.17,2.11
2014,7,2,0,0,63.61,65,1019.65,0.2,1.7,64.52,32.79,63.54,46.96,267.87,4.19,151.57,71.6,56.46,76,51,1023.9,1016.4,100,0,100,0,100,0,100,0,7.75,1.58
2014,7,3,0,0,70.08,53.96,1022.48,0,0,4.28,13.46,0.71,0.29,913.69,7.08,107.29,83.21,55.22,83,24,1024.6,1019.3,13,0,36,0,13,0,3,0,10.74,3.61
2014,7,4,0,0,73.53,53.58,1012.35,8.3,4.7,61.79,81.67,55.71,11,225.58,8.55,143.4,88.66,62.4,84,31,1019.1,1005.9,100,0,100,0,100,0,100,0,15.03,4.5
2014,7,5,0,0,70.32,62.25,1011.62,2.1,1.7,53.23,14.5,40.58,43.96,378.28,8.11,228.86,77.59,63.28,80,40,1012.8,1010,100,0,100,0,100,0,100,0,14.53,2.41
2014,7,6,0,0,75.78,55.25,1010.46,2.3,4.9,56.59,15.67,47.25,25.71,356.64,7.89,172.15,88.59,63.48,81,29,1013.3,1007.5,100,0,45,0,100,0,100,0,11.56,5.38
2014,7,7,0,0,67.21,74.96,1014.11,7.1,14.9,84.92,59.79,71.79,72.71,211.91,4.91,223.25,75.51,62.33,94,51,1015.5,1011.7,100,0,100,0,100,0,100,0,11.87,1.12
2014,7,8,0,0,58.63,80.75,1011.76,19.6,12.5,100,60.38,88.54,99.04,0,12.76,268.45,61.84,55.44,89,72,1013.9,1009.9,100,100,100,0,100,0,100,77,16.57,6.11
2014,7,9,0,0,56.55,78.08,1012.36,22.6,14.4,98.42,32.62,69.71,95.12,16.6,13.86,268.4,62.96,53.85,86,59,1013.9,1010.5,100,80,100,0,100,0,100,21,16.37,10.82
2014,7,10,0,0,58.32,80.29,1009.77,7.1,5.1,99.21,4.21,23.33,99.21,8.3,10.91,258.96,64.09,53.55,89,73,1013,1006.7,100,81,30,0,100,0,100,81,15.87,6.3
2014,7,11,0,0,64.27,81.33,1012.9,5.1,4.8,88.71,15.88,39.08,82.88,144.82,9.08,270.01,67.89,61.25,92,70,1014.8,1011.3,100,22,47,0,100,0,100,7,12.18,5.32
2014,7,12,0,0,64.37,78.58,1013.81,6.2,0.2,85.08,42.67,36.33,78.21,61.91,5.39,278.47,68.61,60.4,92,65,1014.5,1013.2,100,9,100,0,100,0,100,6,7.78,2.69
